tweet_id,timestamp,source,text,rating_numerator,rating_denominator,name,doggo,floofer,pupper,puppo,floof,Dog_Class,dog_class_count,ratings_percentage,jpg_url,img_num,p1,p1_conf,p1_dog,p2,p2_conf,p2_dog,p3,p3_conf,p3_dog,retweet_count,favorite_count
857029823797047296,2017-04-26 00:33:27 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Zeke. He performs group cheeky wink tutorials. Pawfect execution here. 12/10 would wink back https://t.co/uMH5CLjXJu,12,10,ZEKE,0,0,0,0,1,floof,1,1.2,https://pbs.twimg.com/media/C-TIEwMW0AEjb55.jpg,2,GOLDEN_RETRIEVER,0.968623,True,LABRADOR_RETRIEVER,0.010325200000000001,True,SALUKI,0.00414842,True,4364,19910
856543823941562368,2017-04-24 16:22:16 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Callie. She'll be your navigator today. Takes her job very seriously. Will shift for you. One ear always in the pupholder. 12/10 https://t.co/Bh9DtLhIBO,12,10,CALLIE,0,0,0,0,1,floof,1,1.2,https://pbs.twimg.com/media/C-MOEDCXYAEjp7o.jpg,1,BOSTON_BULL,0.30691,True,SIAMESE_CAT,0.191218,False,CHIHUAHUA,0.189288,True,3131,17135
856526610513747968,2017-04-24 15:13:52 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","THIS IS CHARLIE, MARK. HE DID JUST WANT TO SAY HI AFTER ALL. PUPGRADED TO A 14/10. WOULD BE AN HONOR TO FLY WITH https://t.co/p1hBHCmWnA",14,10,,0,0,0,0,1,floof,1,1.4,https://pbs.twimg.com/media/C-L-aIYXgAIR0jY.jpg,1,OLD_ENGLISH_SHEEPDOG,0.798481,True,TIBETAN_TERRIER,0.0606024,True,STANDARD_POODLE,0.0407219,True,2068,12446
856282028240666624,2017-04-23 23:01:59 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","This is Cermet, Paesh, and Morple. They are absolute h*ckin superstars. Watered every day so they can grow. 14/10 for all https://t.co/GUefqUmZv8",14,10,CERMET,0,0,0,0,1,floof,1,1.4,https://pbs.twimg.com/media/C-If9ZwXoAAfDX2.jpg,4,CHIHUAHUA,0.8765430000000001,True,ITALIAN_GREYHOUND,0.032961800000000006,True,CARDIGAN,0.0207759,True,6841,29086
855459453768019968,2017-04-21 16:33:22 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Guys, we only rate dogs. This is quite clearly a bulbasaur. Please only send dogs. Thank you... 12/10 human used pet, it's super effective https://t.co/Xc7uj1C64x",12,10,QUITE,0,0,0,0,1,floof,1,1.2,https://pbs.twimg.com/media/C98z1ZAXsAEIFFn.jpg,2,BLENHEIM_SPANIEL,0.389513,True,PEKINESE,0.18822,True,JAPANESE_SPANIEL,0.0826282,True,8987,31657
854732716440526848,2017-04-19 16:25:34 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Marlee. She fetched a flower and immediately requested that it be placed behind her ear. 12/10 elegant af https://t.co/nJztIEON5s,12,10,MARLEE,0,0,0,0,1,floof,1,1.2,https://pbs.twimg.com/media/C9ye3b3WAAAlTo0.jpg,1,PEMBROKE,0.6955479999999999,True,CARDIGAN,0.058901699999999994,True,CHOW,0.0284106,True,6690,24188
854482394044301312,2017-04-18 23:50:52 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Arya. She can barely contain her excitement for more peanut butter. Also patriotic af. 13/10 https://t.co/AL4Ahm1Rm5,13,10,ARYA,0,0,0,0,1,floof,1,1.3,https://pbs.twimg.com/media/C9u7MtmV0AA741s.jpg,1,CHIHUAHUA,0.26024200000000003,True,TOY_POODLE,0.189158,True,LABRADOR_RETRIEVER,0.14419500000000002,True,7608,31131
854365224396361728,2017-04-18 16:05:17 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Einstein. He's having a really good day. Hopes you are too. H*ckin nifty tongue. 13/10 would snug intensely https://t.co/mdaQhhfpv6,13,10,EINSTEIN,0,0,0,0,1,floof,1,1.3,https://pbs.twimg.com/media/C9tQokgUIAEETSx.jpg,1,PEMBROKE,0.9070799999999999,True,CARDIGAN,0.086272,True,CHIHUAHUA,0.00141323,True,5159,20046
854120357044912130,2017-04-17 23:52:16 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Sometimes you guys remind me just how impactful a pupper can be. Cooper will be remembered as a good boy by so many. 14/10 rest easy friend https://t.co/oBL7LEJEzR,14,10,,0,0,1,0,0,pupper,1,1.4,https://pbs.twimg.com/media/C9px7jyVwAAnmwN.jpg,4,BLACK-AND-TAN_COONHOUND,0.8548610000000001,True,DOBERMAN,0.0507918,True,BLUETICK,0.021761700000000002,True,8285,33911
853760880890318849,2017-04-17 00:03:50 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Say hello to Alice. I'm told she enjoys car rides and smells good. 12/10 would give her everything she could ever want https://t.co/yT4vw8y77x,12,10,ALICE,0,0,0,0,1,floof,1,1.2,https://pbs.twimg.com/media/C9kq_bbVwAAuRZd.jpg,1,MINIATURE_PINSCHER,0.29251900000000003,True,CHIHUAHUA,0.120946,True,ROTTWEILER,0.11949000000000001,True,6403,30414
853639147608842240,2017-04-16 16:00:07 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",A photographer took pictures before and after he told his bunny he's a good boy. Here are the results. 13/10 https://t.co/wiQZIsaWUe,13,10,,0,0,0,0,1,floof,1,1.3,https://pbs.twimg.com/media/C9i8RhhXoAAdkMT.jpg,1,GERMAN_SHEPHERD,0.509879,True,MALINOIS,0.23731100000000002,True,KELPIE,0.0469162,True,11265,37198
853299958564483072,2017-04-15 17:32:18 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Rumpole. He'll be your Uber driver this evening. Won't start driving until you buckle pup. 13/10 h*ckin safe good boy https://t.co/EX9Z3EXlVP,13,10,RUMPOLE,0,0,0,0,1,floof,1,1.3,https://pbs.twimg.com/media/C9eHyF7XgAAOxPM.jpg,1,GRILLE,0.65228,False,BEACH_WAGON,0.112846,False,CONVERTIBLE,0.0862523,False,3928,16508
852912242202992640,2017-04-14 15:51:39 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Meet Benny. He likes being adorable and making fun of you while you're on the trampoline. 12/10 let's help him out

https://t.co/aVMjBqAy1x https://t.co/7gx2LksT3U",12,10,BENNY,0,0,0,0,1,floof,1,1.2,https://pbs.twimg.com/media/C9YnKK3VoAAxn1E.jpg,1,GREAT_DANE,0.7837649999999999,True,RHODESIAN_RIDGEBACK,0.114147,True,ENGLISH_FOXHOUND,0.0464395,True,2037,9658
852672615818899456,2017-04-13 23:59:28 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Aspen. She's never tasted a stick so succulent. On the verge of tears. A face of pure appreciation. 12/10 https://t.co/VlyBzOXHEW,12,10,ASPEN,0,0,0,0,1,floof,1,1.2,https://pbs.twimg.com/media/C9VNNp1XkAEWRFb.jpg,1,GOLDEN_RETRIEVER,0.7112350000000001,True,OTTERHOUND,0.0682347,True,SUSSEX_SPANIEL,0.0465617,True,2388,15939
852553447878664193,2017-04-13 16:05:56 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Jarod. He likes having his belly brushed. Tongue ejects when you hit the right spot. 13/10 downright h*ckin adorable https://t.co/ArnxkyD2kC,13,10,JAROD,0,0,0,0,1,floof,1,1.3,https://pbs.twimg.com/media/C9Tg1bPW0AkAMDI.jpg,1,BLOODHOUND,0.186498,True,BRABANCON_GRIFFON,0.13902799999999998,True,ROTTWEILER,0.12594,True,3885,17492
852311364735569921,2017-04-13 00:03:59 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Wiggles. She would like you to spot her. Probably won't need your help but just in case. 13/10 powerful as h*ck https://t.co/2d370P0OEg,13,10,WIGGLES,0,0,0,0,1,floof,1,1.3,https://pbs.twimg.com/media/C9QEqZ7XYAIR7fS.jpg,1,BARBELL,0.9715809999999999,False,DUMBBELL,0.028417900000000006,False,GO-KART,5.59504e-07,False,10961,35325
852226086759018497,2017-04-12 18:25:07 +0000,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Meet General. He wasn't content with the quality of his room. Requested to pupgrade, but was ignored. 14/10 look who just lost a customer https://t.co/NP5JW8LnmW",14,10,GENERAL,0,0,0,0,1,floof,1,1.4,https://pbs.twimg.com/ext_tw_video_thumb/852223481894903808/pu/img/JWNq40ol4DXvHoUP.jpg,1,PRISON,0.35279299999999997,False,DISHWASHER,0.110723,False,FILE,0.094112,False,7570,21378
852189679701164033,2017-04-12 16:00:27 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Sailor. He has collected the best dirt in the area. As any good boy would. Under the impression you know what to do next. 12/10 https://t.co/jrFzScKWEG,12,10,SAILOR,0,0,0,0,1,floof,1,1.2,https://pbs.twimg.com/media/C9OV99SXsAEmj1U.jpg,1,BARROW,0.42315,False,BERNESE_MOUNTAIN_DOG,0.41537399999999997,True,ENTLEBUCHER,0.0673454,True,1741,12217
851953902622658560,2017-04-12 00:23:33 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @dog_rates: This is Astrid. She's a guide doggo in training. 13/10 would follow anywhere https://t.co/xo7FZFIAao,13,10,ASTRID,1,0,0,0,0,doggo,1,1.3,https://pbs.twimg.com/media/C4KHj-nWQAA3poV.jpg,1,STAFFORDSHIRE_BULLTERRIER,0.757547,True,AMERICAN_STAFFORDSHIRE_TERRIER,0.14995,True,CHESAPEAKE_BAY_RETRIEVER,0.047522699999999994,True,10706,0
851861385021730816,2017-04-11 18:15:55 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @eddie_coe98: Thanks @dog_rates completed my laptop. 10/10 would buy again https://t.co/bO0rThDlXI,10,10,,0,0,0,0,1,floof,1,1.0,https://pbs.twimg.com/media/C8W6sY_W0AEmttW.jpg,1,PENCIL_BOX,0.662183,False,PURSE,0.0665055,False,PILLOW,0.0447253,False,23,0
851591660324737024,2017-04-11 00:24:08 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Oh jeez u did me quite the spook little fella. We normally don't rate triceratops but this one seems suspiciously good. 11/10 would pet well https://t.co/BMtfCmNbnS,11,10,,0,0,0,0,1,floof,1,1.1,https://pbs.twimg.com/media/C9F2FG5WAAAJ0iN.jpg,1,CARDIGAN,0.394507,True,CHIHUAHUA,0.077254,True,FRENCH_BULLDOG,0.07655880000000001,True,3819,17300
851464819735769094,2017-04-10 16:00:07 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Iggy. He was a rescue dog killed in the Stockholm attack. His memorial started with a collar and four bones. It's grown a bit. 14/10 https://t.co/E4a0R9my1M,14,10,IGGY,0,0,0,0,1,floof,1,1.4,https://pbs.twimg.com/media/C9ECujZXsAAPCSM.jpg,2,WEB_SITE,0.9196489999999999,False,MENU,0.0263061,False,CROSSWORD_PUZZLE,0.00348151,False,7855,25944
851224888060895234,2017-04-10 00:06:42 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Meet Snoop. His number one passion is sticking his head out of car windows, so he purchased some doggles. Stylish af. 13/10 happy travels https://t.co/iHYfZdz444",13,10,SNOOP,0,0,0,0,1,floof,1,1.3,https://pbs.twimg.com/media/C9AohFoWsAUmxDs.jpg,3,CAR_MIRROR,0.971512,False,SEAT_BELT,0.00706346,False,STANDARD_POODLE,0.00568265,True,6350,22090
850753642995093505,2017-04-08 16:54:09 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","This is Kyle. He made a joke about your shoes, then stuck his tongue out at you. Uncalled for. Step the h*ck up Kyle. 11/10 would forgive https://t.co/hLQ2Ilg2uN",11,10,KYLE,0,0,0,0,1,floof,1,1.1,https://pbs.twimg.com/media/C8576jrW0AEYWFy.jpg,1,PUG,0.9969520000000001,True,BULL_MASTIFF,0.000995901,True,FRENCH_BULLDOG,0.00088338,True,10352,33348
850380195714523136,2017-04-07 16:10:12 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Leo. He's a personal triathlon coach. Currently overseeing this athlete's push-pups. H*ckin brutal. 13/10 would do all he asks of me https://t.co/FXZQtBcnTO,13,10,LEO,0,0,0,0,1,floof,1,1.3,https://pbs.twimg.com/ext_tw_video_thumb/850380153985355777/pu/img/lFouhg-EZvJs8eMr.jpg,1,YORKSHIRE_TERRIER,0.24901199999999998,True,MALTESE_DOG,0.166364,True,SHIH-TZU,0.142254,True,2915,13994
850145622816686080,2017-04-07 00:38:06 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Riley. He's making new friends. Jubilant as h*ck for the fun times ahead. 11/10 for all pups pictured https://t.co/PCX25VV78l,11,10,RILEY,0,0,0,0,1,floof,1,1.1,https://pbs.twimg.com/media/C8xS655XkAAv9vo.jpg,2,TENNIS_BALL,0.7147979999999999,False,KELPIE,0.10539000000000001,True,MALINOIS,0.058552699999999985,True,4244,17519
850019790995546112,2017-04-06 16:18:05 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Say hello to Boomer. He's a sandy pupper. Having a h*ckin blast. 12/10 would pet passionately https://t.co/ecb3LvExde,12,10,BOOMER,0,0,1,0,0,pupper,1,1.2,https://pbs.twimg.com/media/C8vgfTsXgAA561h.jpg,3,SHETLAND_SHEEPDOG,0.759907,True,COLLIE,0.107405,True,PEMBROKE,0.05233530000000002,True,5459,21944
849776966551130114,2017-04-06 00:13:11 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Seriously guys? Again? We only rate dogs. Please stop submitting other things like this super good hammerhead shark. Thank you... 12/10 https://t.co/TCMC90mSOT,12,10,,0,0,0,0,1,floof,1,1.2,https://pbs.twimg.com/media/C8sDpDWWsAE5P08.jpg,2,CHIHUAHUA,0.292092,True,TOY_TERRIER,0.136852,True,BONNET,0.103111,False,8404,32390
849412302885593088,2017-04-05 00:04:08 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Noosh. He noticed you were in the shower and thought you could use some company. 12/10 h*ckin loyal https://t.co/Uq3ChFgWA3,12,10,NOOSH,0,0,0,0,1,floof,1,1.2,https://pbs.twimg.com/media/C8m3-iQVoAAETnF.jpg,4,SCHIPPERKE,0.907559,True,CROSSWORD_PUZZLE,0.017933900000000003,False,CHIHUAHUA,0.016190700000000002,True,3487,17039
849336543269576704,2017-04-04 19:03:06 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","At first I thought this was a dog because of the sign, but it is clearly Wilson from Home Improvement. Please only send in dogs... 11/10 https://t.co/jqPk1BZ6xu",11,10,,0,0,0,0,1,floof,1,1.1,https://pbs.twimg.com/media/C8lzFC4XcAAQxB4.jpg,1,PATIO,0.521788,False,PRISON,0.149544,False,RESTAURANT,0.027152600000000002,False,2101,12240
849051919805034497,2017-04-04 00:12:06 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Kevin. Kevin doesn't give a single h*ck. Will sit in the fountain if he wants to. 13/10 churlish af https://t.co/r6GjO6MbZz,13,10,KEVIN,0,0,0,0,1,floof,1,1.3,https://pbs.twimg.com/media/C8hwNxbXYAAwyVG.jpg,1,FOUNTAIN,0.997509,False,AMERICAN_BLACK_BEAR,0.00141312,False,SUNDIAL,0.000681115,False,7396,32617
848690551926992896,2017-04-03 00:16:10 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Please stop sending in animals other than dogs. We only rate dogs. Not Furry Ecuadorian Sea Turtles. Thank you... 12/10 https://t.co/UOE79zb6VU,12,10,,0,0,0,0,1,floof,1,1.2,https://pbs.twimg.com/media/C8cnjHuXsAAoZQf.jpg,1,FLAT-COATED_RETRIEVER,0.8236479999999999,True,NEWFOUNDLAND,0.10057100000000001,True,GROENENDAEL,0.038309699999999995,True,4826,27104
848324959059550208,2017-04-02 00:03:26 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Meet Odin. He's supposed to be giving directions but he'd rather look at u like that. Should probably buckle pup. 12/10 distracting as h*ck https://t.co/1pSqUbLQ5Z,12,10,ODIN,0,0,0,0,1,floof,1,1.2,https://pbs.twimg.com/media/C8XbDR1WAAAxND8.jpg,1,MALAMUTE,0.5445760000000001,True,SIBERIAN_HUSKY,0.29026799999999997,True,ESKIMO_DOG,0.154421,True,4037,20229
848212111729840128,2017-04-01 16:35:01 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","This is Jerry. He's doing a distinguished tongue slip. Slightly patronizing tbh. You think you're better than us, Jerry? 6/10 hold me back https://t.co/DkOBbwulw1",6,10,JERRY,0,0,0,0,1,floof,1,0.6,https://pbs.twimg.com/media/C8V0aI5V0AAgO9m.jpg,1,BEDLINGTON_TERRIER,0.333486,True,IBIZAN_HOUND,0.245797,True,WALLABY,0.13164700000000001,False,3444,17618
847971574464610304,2017-04-01 00:39:12 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @basic_vacek_: I love my new mug easy 13/10 @dog_rates https://t.co/0bYtoL7Wwt,13,10,,0,0,0,0,1,floof,1,1.3,https://pbs.twimg.com/media/C8SZH1EWAAAIRRF.jpg,1,COFFEE_MUG,0.633652,False,CUP,0.273392,False,TOILET_TISSUE,0.0666558,False,482,0
847962785489326080,2017-04-01 00:04:17 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Georgie. He's very shy. Only puppears when called. Aggressively average at fetch. Unique front paws. Looks slippery. 10/10 would pet https://t.co/rcDs5LkiSj,10,10,GEORGIE,0,0,0,0,1,floof,1,1.0,https://pbs.twimg.com/media/C8SRpHNUIAARB3j.jpg,1,SEA_LION,0.882654,False,MINK,0.0668802,False,OTTER,0.025678700000000002,False,5730,25296
847842811428974592,2017-03-31 16:07:33 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","This is Rontu. He is described as a pal, cuddle bug, protector and constant shadow. 12/10, but he needs your help

https://t.co/zK4cpKPFfU https://t.co/7Xvoalr798",12,10,RONTU,0,0,0,0,1,floof,1,1.2,https://pbs.twimg.com/media/C8QkidrVYAQXQh7.jpg,1,BERNESE_MOUNTAIN_DOG,0.9513370000000001,True,GREATER_SWISS_MOUNTAIN_DOG,0.0168491,True,APPENZELLER,0.0108492,True,1522,5935
847606175596138505,2017-03-31 00:27:14 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Cannon. He just heard something behind him. Fr*ckin frightened af. 12/10 don't look back just run https://t.co/WTPBWT6Ux1,12,10,CANNON,0,0,0,0,1,floof,1,1.2,https://pbs.twimg.com/media/C8NNUDBUMAE0XxJ.jpg,1,CARDIGAN,0.413688,True,BOSTON_BULL,0.381836,True,DOORMAT,0.0658678,False,3774,20208
847251039262605312,2017-03-30 00:56:03 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Furzey. He's doing an elevated sandy zoom. Adjusts ears to steer. 12/10 would pet mid flight https://t.co/zhbRIZQgnq,12,10,FURZEY,0,0,0,0,1,floof,1,1.2,https://pbs.twimg.com/media/C8IKUjAUwAEP-En.jpg,1,AIREDALE,0.49538000000000004,True,IRISH_TERRIER,0.316456,True,LAKELAND_TERRIER,0.15853299999999998,True,4800,22036
847157206088847362,2017-03-29 18:43:12 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Meet Daisy. She's been pup for adoption for months now but hasn't gotten any applications. 11/10 let's change that

https://t.co/Jlb9L0m3J0 https://t.co/Eh7fGFuy6r",11,10,DAISY,0,0,0,0,1,floof,1,1.1,https://pbs.twimg.com/media/C8G0_CMWsAAjjAY.jpg,2,STAFFORDSHIRE_BULLTERRIER,0.21960900000000005,True,AMERICAN_STAFFORDSHIRE_TERRIER,0.178671,True,PUG,0.123271,True,6572,21588
847116187444137987,2017-03-29 16:00:12 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Unbelievable... We. Only. Rate. Dogs. Please stop sending in other things like this Blossoming Flop Kangaroo. Thank you... 11/10 https://t.co/EeeErAbso0,11,10,,0,0,0,0,1,floof,1,1.1,https://pbs.twimg.com/media/C8GPrNDW4AAkLde.jpg,1,WHITE_WOLF,0.128935,False,AMERICAN_STAFFORDSHIRE_TERRIER,0.113434,True,DINGO,0.0812314,False,3583,23108
846874817362120707,2017-03-29 00:01:05 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","This is Tuck. As you can see, he's rather h*ckin rare. Taken seriously until his legs are seen. Tail stuck in a permanent zoom. 13/10 https://t.co/P7PBGqrKSe",13,10,TUCK,0,0,0,0,1,floof,1,1.3,https://pbs.twimg.com/media/C8C0JYHW0AAy-7u.jpg,2,SHETLAND_SHEEPDOG,0.450539,True,PAPILLON,0.18792799999999998,True,COLLIE,0.140068,True,4404,21685
846514051647705089,2017-03-28 00:07:32 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Barney. He's an elder doggo. Hitches a ride when he gets tired. Waves goodbye before he leaves. 13/10 please come back soon https://t.co/cFAasDXauK,13,10,BARNEY,1,0,0,0,0,doggo,1,1.3,https://pbs.twimg.com/media/C79sB4xXwAEvwKY.jpg,2,GOLDEN_RETRIEVER,0.650003,True,LEONBERG,0.0651992,True,NORFOLK_TERRIER,0.0529553,True,13076,48410
846153765933735936,2017-03-27 00:15:53 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Vixen. He really likes bananas. Steals them when he thinks nobody's watching. 13/10 opportunistic af https://t.co/a0CkS5ExFR,13,10,VIXEN,0,0,0,0,1,floof,1,1.3,https://pbs.twimg.com/media/C74kWqoU8AEaf3v.jpg,1,GIANT_SCHNAUZER,0.346468,True,FLAT-COATED_RETRIEVER,0.21845100000000006,True,LABRADOR_RETRIEVER,0.10802,True,10226,34394
846042936437604353,2017-03-26 16:55:29 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Meet Jarvis. The snow pupsets him. Officially ready for summer. 12/10 would perform a chilly boop https://t.co/0hLkztpiOW,12,10,JARVIS,0,0,0,0,1,floof,1,1.2,https://pbs.twimg.com/media/C72_iaUVUAEhZSn.jpg,1,GOLDEN_RETRIEVER,0.96111,True,LABRADOR_RETRIEVER,0.0166952,True,TIBETAN_MASTIFF,0.00908153,True,3224,17256
845812042753855489,2017-03-26 01:38:00 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",We usually don't rate polar bears but this one seems extra good. Majestic as h*ck. 13/10 would hug for a while https://t.co/TLNexlqzXP,13,10,,0,0,0,0,1,floof,1,1.3,https://pbs.twimg.com/media/C7ztkInW0AEh1CD.jpg,1,SAMOYED,0.9798030000000001,True,CHOW,0.0159226,True,WHITE_WOLF,0.00130279,False,9894,31737
845677943972139009,2017-03-25 16:45:08 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","C'mon guys. Please only send in dogs. We only rate dogs, not Exceptional-Tongued Peruvian Floor Bears. Thank you... 12/10 https://t.co/z30iQLiXNo",12,10,,0,0,0,0,1,floof,1,1.2,https://pbs.twimg.com/media/C7xzmngWkAAAp9C.jpg,1,CHOW,0.8086810000000001,True,GROENENDAEL,0.12314100000000001,True,NEWFOUNDLAND,0.022143200000000002,True,5365,27154
845397057150107648,2017-03-24 22:08:59 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Say hello to Mimosa. She's an emotional support doggo who helps her owner with PTSD. 13/10, but she needs your help

https://t.co/L6mLzrd7Mx https://t.co/jMutBFdw5o",13,10,MIMOSA,1,0,0,0,0,doggo,1,1.3,https://pbs.twimg.com/media/C7t0IzLWkAINoft.jpg,1,DANDIE_DINMONT,0.394404,True,MALTESE_DOG,0.18653699999999998,True,WEST_HIGHLAND_WHITE_TERRIER,0.18198499999999998,True,2072,8241
845306882940190720,2017-03-24 16:10:40 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Pickles. She's a silly pupper. Thinks she's a dish. 12/10 would dry https://t.co/7mPCF4ZwEk,12,10,PICKLES,0,0,1,0,0,pupper,1,1.2,https://pbs.twimg.com/media/C7siH5DXkAACnDT.jpg,1,IRISH_WATER_SPANIEL,0.567475,True,LABRADOR_RETRIEVER,0.169496,True,CURLY-COATED_RETRIEVER,0.101518,True,6039,25225
844979544864018432,2017-03-23 18:29:57 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","PUPDATE: I'm proud to announce that Toby is 236 days sober. Pupgraded to a 13/10. We're all very proud of you, Toby https://t.co/a5OaJeRl9B",13,10,,0,0,0,0,1,floof,1,1.3,https://pbs.twimg.com/media/C7n4aQ0VAAAohkL.jpg,3,TENNIS_BALL,0.999281,False,RACKET,0.00037008,False,SHETLAND_SHEEPDOG,0.000132068,True,2909,14738
844973813909606400,2017-03-23 18:07:10 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","This is Brady. He's a recovering alcoholic. Demonstrating incredible restraint here. 12/10 don't give pup, don't give in, Brady https://t.co/B1iBuSq3hr",12,10,BRADY,0,0,0,0,1,floof,1,1.2,https://pbs.twimg.com/media/C7nzMwTV4AARz4t.jpg,1,LABRADOR_RETRIEVER,0.742421,True,GOLDEN_RETRIEVER,0.195218,True,CHIHUAHUA,0.017320099999999998,True,3617,16361
844704788403113984,2017-03-23 00:18:10 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Luna. It's her first time outside and a bee stung her nose. Completely h*ckin uncalled for. 13/10 where's the bee I just wanna talk https://t.co/2RYiLGHuPN,13,10,LUNA,0,0,0,0,1,floof,1,1.3,https://pbs.twimg.com/media/C7j-hkSW0AIxCZC.jpg,1,LABRADOR_RETRIEVER,0.9802129999999999,True,GOLDEN_RETRIEVER,0.00701167,True,BEAGLE,0.00314697,True,11633,42022
844580511645339650,2017-03-22 16:04:20 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Charlie. He wants to know if you have a moment to talk about washing machine insurance policies. 11/10 would hear him out https://t.co/gAzPqT7uyk,11,10,CHARLIE,0,0,0,0,1,floof,1,1.1,https://pbs.twimg.com/media/C7iNfq1W0AAcbsR.jpg,1,WASHER,0.903064,False,DISHWASHER,0.032489,False,PRINTER,0.0164562,False,3533,17871
